clade_name	clade_taxid	YK62	YK61	YK60	YK59	YK58	YK57	YK56	YK55	YK54	YK53	YK52	YK51	YK50	YK49	YK48	YK47	YK46	YK45	YK44	YK43	YK42	YK41	YK40	YK39	YK38	YK37	YK36	YK35	YK34	YK33	YK32	SH9	SH8	SH7	SH6	SH5	SH4	SH3	SH31	SH30	SH2	SH29	SH28	SH27	SH26	SH25	SH24	SH23	SH22	SH21	SH20	SH1	SH19	SH18	SH17	SH16	SH15	SH14	SH13	SH12	SH11	SH10
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43429	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43487	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.0	0	0	0	0	0	0	0	0	0	4518.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB43560	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44393	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	591.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44543	2|1239|186801|186802|541000|7415705|1898205|	0	1997.0	0	0	0	149.0	0	0	0	0	0	0	0	0	0	0	1142.0	1199.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.0	0	0	0	0	0	0	1458.0	510.0	0	0	2052.0	0	0	171.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44546	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3246.0	0	0	0	7214.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2384.0	0	191.0	0	0	0	0	0	0	0	0	0	10424.0	153.0	102.0	0	0	0	69.0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44547	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	973.0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB47456	2|1239|186801|186802|541000|7415705|1898205|	0	0	0	16747.0	17832.0	0	487.0	16428.0	0	0	0	0	70602.0	0	0	0	0	156.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14937.0	0	252.0	0	0	0	0	0	777.0	6221.0	0	0	0	0	0	0	7230.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB43308	2|1239|186801|186802|541000|7415705|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.0	0	0	448.0	0	0	0	0	0	0	0	1885.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB43308|t__SGB43308	2|1239|186801|186802|541000|7415705||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.0	0	0	448.0	0	0	0	0	0	0	0	1885.0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	2|1239|186801|186802|541000|1263	0	0	0	0	0	183.0	0	0	0	0	0	0	8922.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii	2|1239|186801|186802|541000|1263|40518	0	0	0	0	0	183.0	0	0	0	0	0	0	8922.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii|t__SGB4283	2|1239|186801|186802|541000|1263|40518|	0	0	0	0	0	183.0	0	0	0	0	0	0	8922.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium	2|1239|186801|186802|541000|1905344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans	2|1239|186801|186802|541000|1905344|1550024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans|t__SGB15271	2|1239|186801|186802|541000|1905344|1550024|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0	2506.0	52741.0	22042.0	12349.0	8412.0	1069.0	0	8606.0	18744.0	11446.0	42915.0	4865.0	9092.0	22585.0	43075.0	17007.0	47559.0	44730.0	570467.0	879812.0	262465.0	190591.0	1243.0	301156.0	895528.0	36071.0	87170.0	731996.0	420390.0	1114247.0	514654.0	675619.0	196782.0	660319.0	137208.0	645481.0	500181.0	4358.0	29055.0	0	48174.0	42890.0	96578.0	265106.0	15538.0	44977.0	13555.0	7241.0	19230.0	7768.0	283010.0	12630.0	56684.0	80291.0	50405.0	0	518882.0	133724.0	306398.0	181388.0	184046.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0	2506.0	52741.0	22042.0	12349.0	8412.0	1069.0	0	8606.0	18744.0	11446.0	42915.0	4865.0	9092.0	22585.0	43075.0	17007.0	47559.0	44730.0	570467.0	879812.0	262465.0	190591.0	1243.0	301156.0	895528.0	36071.0	87170.0	731996.0	420390.0	1114247.0	514654.0	675619.0	196782.0	660319.0	137208.0	645481.0	500181.0	4358.0	29055.0	0	48174.0	42890.0	96578.0	265106.0	15538.0	44977.0	13555.0	7241.0	19230.0	7768.0	283010.0	12630.0	56684.0	80291.0	50405.0	0	518882.0	133724.0	306398.0	181388.0	184046.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0	2506.0	52741.0	22042.0	12349.0	8412.0	1069.0	0	8606.0	18744.0	11446.0	42915.0	4865.0	9092.0	22585.0	43075.0	17007.0	47559.0	44730.0	570467.0	879812.0	262465.0	190591.0	1243.0	301156.0	895528.0	36071.0	87170.0	731996.0	420390.0	1114247.0	514654.0	675619.0	196782.0	660319.0	137208.0	645481.0	500181.0	4358.0	29055.0	0	48174.0	42890.0	96578.0	265106.0	15538.0	44977.0	13555.0	7241.0	19230.0	7768.0	283010.0	12630.0	56684.0	80291.0	50405.0	0	518882.0	133724.0	306398.0	181388.0	184046.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absicoccus	2|1239|526524|526525|128827|2718525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206762.0	0	0	0	0	0	0	0	0	0	0	0	743.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absicoccus|s__Absicoccus_porci	2|1239|526524|526525|128827|2718525|2486576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206762.0	0	0	0	0	0	0	0	0	0	0	0	743.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absicoccus|s__Absicoccus_porci|t__SGB6818	2|1239|526524|526525|128827|2718525|2486576|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206762.0	0	0	0	0	0	0	0	0	0	0	0	743.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium	2|1239|526524|526525|128827|1505663	0	0	0	134.0	0	0	0	0	0	0	0	5543.0	0	0	0	0	0	0	0	0	11626.0	5113.0	0	0	3154.0	5268.0	0	0	10416.0	29356.0	32663.0	0	0	0	25692.0	0	0	3792.0	0	0	0	55.0	4334.0	2040.0	0	0	0	0	0	0	0	21698.0	0	0	999.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme	2|1239|526524|526525|128827|1505663|29348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5822.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Clostridium_spiroforme|t__SGB6747	2|1239|526524|526525|128827|1505663|29348|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5822.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum	2|1239|526524|526525|128827|1505663|1547	0	0	0	134.0	0	0	0	0	0	0	0	5543.0	0	0	0	0	0	0	0	0	11626.0	5113.0	0	0	3154.0	5268.0	0	0	10416.0	29356.0	26841.0	0	0	0	25692.0	0	0	3792.0	0	0	0	55.0	4334.0	2040.0	0	0	0	0	0	0	0	21698.0	0	0	999.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum|t__SGB6744	2|1239|526524|526525|128827|1505663|1547|	0	0	0	134.0	0	0	0	0	0	0	0	5543.0	0	0	0	0	0	0	0	0	11626.0	5113.0	0	0	3154.0	5268.0	0	0	10416.0	29356.0	26841.0	0	0	0	25692.0	0	0	3792.0	0	0	0	55.0	4334.0	2040.0	0	0	0	0	0	0	0	21698.0	0	0	999.0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified	2|1239|526524|526525|128827|	0	27.0	0	10952.0	2005.0	1808.0	0	0	0	0	765.0	0	4630.0	605.0	0	17021.0	239.0	2877.0	13043.0	3433.0	0	0	0	0	0	0	0	0	0	0	0	48620.0	0	0	0	0	0	0	1340.0	1010.0	0	6606.0	6630.0	5341.0	9891.0	0	3362.0	587.0	6246.0	623.0	1067.0	0	0	8549.0	376.0	0	0	9841.0	2478.0	3126.0	8058.0	9208.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified|s__Erysipelotrichaceae_bacterium_NK3D112	2|1239|526524|526525|128827||877415	0	27.0	0	10952.0	2005.0	1808.0	0	0	0	0	765.0	0	4630.0	605.0	0	17021.0	239.0	2877.0	13043.0	3433.0	0	0	0	0	0	0	0	0	0	0	0	48620.0	0	0	0	0	0	0	1340.0	1010.0	0	6606.0	6630.0	5341.0	9891.0	0	3362.0	587.0	6246.0	623.0	1067.0	0	0	8549.0	376.0	0	0	9841.0	2478.0	3126.0	8058.0	9208.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_unclassified|s__Erysipelotrichaceae_bacterium_NK3D112|t__SGB27588	2|1239|526524|526525|128827||877415|	0	27.0	0	10952.0	2005.0	1808.0	0	0	0	0	765.0	0	4630.0	605.0	0	17021.0	239.0	2877.0	13043.0	3433.0	0	0	0	0	0	0	0	0	0	0	0	48620.0	0	0	0	0	0	0	1340.0	1010.0	0	6606.0	6630.0	5341.0	9891.0	0	3362.0	587.0	6246.0	623.0	1067.0	0	0	8549.0	376.0	0	0	9841.0	2478.0	3126.0	8058.0	9208.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus	2|1239|526524|526525|128827|1573536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus	2|1239|526524|526525|128827|1573536|1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalicoccus|s__Faecalicoccus_pleomorphus|t__SGB6791_group	2|1239|526524|526525|128827|1573536|1323|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Kandleria	2|1239|526524|526525|128827|1279388	0	0	0	0	0	0	0	0	0	0	0	0	235.0	0	0	0	0	0	0	926.0	3370.0	0	0	0	0	0	0	0	9914.0	0	0	2536.0	418.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Kandleria|s__Kandleria_vitulina	2|1239|526524|526525|128827|1279388|1630	0	0	0	0	0	0	0	0	0	0	0	0	235.0	0	0	0	0	0	0	926.0	3370.0	0	0	0	0	0	0	0	9914.0	0	0	2536.0	418.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Kandleria|s__Kandleria_vitulina|t__SGB6786	2|1239|526524|526525|128827|1279388|1630|	0	0	0	0	0	0	0	0	0	0	0	0	235.0	0	0	0	0	0	0	926.0	3370.0	0	0	0	0	0	0	0	9914.0	0	0	2536.0	418.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter	2|1239|526524|526525|128827|191303	0	2479.0	52741.0	10956.0	10344.0	6604.0	1069.0	0	8606.0	18744.0	10681.0	37372.0	0	8487.0	22585.0	26054.0	16768.0	44682.0	31687.0	359346.0	864816.0	257352.0	190591.0	1243.0	298002.0	890260.0	36071.0	87170.0	711666.0	391034.0	1081584.0	462755.0	675201.0	196782.0	634627.0	137208.0	645481.0	496389.0	3018.0	28045.0	0	41513.0	31926.0	87891.0	255215.0	15538.0	41615.0	12968.0	995.0	18607.0	6701.0	261312.0	12630.0	48135.0	78916.0	50405.0	0	509041.0	131246.0	303272.0	173330.0	174838.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis	2|1239|526524|526525|128827|191303|154288	0	2479.0	52741.0	10956.0	10344.0	6604.0	1069.0	0	8606.0	18744.0	10681.0	37372.0	0	8487.0	22585.0	26054.0	16768.0	44682.0	31687.0	359346.0	864816.0	257352.0	190591.0	1243.0	298002.0	890260.0	36071.0	87170.0	711666.0	391034.0	1081584.0	462755.0	675201.0	196782.0	634627.0	137208.0	645481.0	496389.0	3018.0	28045.0	0	41513.0	31926.0	87891.0	255215.0	15538.0	41615.0	12968.0	995.0	18607.0	6701.0	261312.0	12630.0	48135.0	78916.0	50405.0	0	509041.0	131246.0	303272.0	173330.0	174838.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__SGB6846	2|1239|526524|526525|128827|191303|154288|	0	0	1379.0	0	0	0	0	0	0	0	0	1761.0	0	0	0	0	0	1423.0	247.0	4261.0	20953.0	3138.0	2545.0	0	365.0	6315.0	0	1145.0	5427.0	1198.0	6670.0	3038.0	14269.0	72.0	9029.0	474.0	4688.0	4845.0	0	96.0	0	1573.0	0	650.0	4744.0	0	0	0	0	0	0	1899.0	0	1076.0	1819.0	0	0	5723.0	1798.0	3326.0	2853.0	319.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Turicibacter|s__Turicibacter_sanguinis|t__SGB6847	2|1239|526524|526525|128827|191303|154288|	0	2479.0	51362.0	10956.0	10344.0	6604.0	1069.0	0	8606.0	18744.0	10681.0	35611.0	0	8487.0	22585.0	26054.0	16768.0	43259.0	31440.0	355085.0	843863.0	254214.0	188046.0	1243.0	297637.0	883945.0	36071.0	86025.0	706239.0	389836.0	1074914.0	459717.0	660932.0	196710.0	625598.0	136734.0	640793.0	491544.0	3018.0	27949.0	0	39940.0	31926.0	87241.0	250471.0	15538.0	41615.0	12968.0	995.0	18607.0	6701.0	259413.0	12630.0	47059.0	77097.0	50405.0	0	503318.0	129448.0	299946.0	170477.0	174519.0
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0	0	0	0	0	488.0	0	0	0	0	0	0	0	0	0	12999.0	0	9300.0	0	0	0	0	0	0	0	383.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17741.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1594.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0	0	0	0	0	488.0	0	0	0	0	0	0	0	0	0	12846.0	0	9300.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17256.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1594.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0	0	0	0	0	488.0	0	0	0	0	0	0	0	0	0	12846.0	0	9300.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17256.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1594.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__GGB24843	2|1239|909932|1843488|909930|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__GGB24843|s__GGB24843_SGB36741	2|1239|909932|1843488|909930||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__GGB24843|s__GGB24843_SGB36741|t__SGB36741	2|1239|909932|1843488|909930|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	749.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Succiniclasticum	2|1239|909932|1843488|909930|40840	0	0	0	0	0	488.0	0	0	0	0	0	0	0	0	0	12846.0	0	8551.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17256.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1594.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Succiniclasticum|s__Succiniclasticum_SGB42805	2|1239|909932|1843488|909930|40840|	0	0	0	0	0	76.0	0	0	0	0	0	0	0	0	0	4324.0	0	1509.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Succiniclasticum|s__Succiniclasticum_SGB42805|t__SGB42805	2|1239|909932|1843488|909930|40840||	0	0	0	0	0	76.0	0	0	0	0	0	0	0	0	0	4324.0	0	1509.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	869.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478.0	208.0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Succiniclasticum|s__Succiniclasticum_ruminis	2|1239|909932|1843488|909930|40840|40841	0	0	0	0	0	412.0	0	0	0	0	0	0	0	0	0	8522.0	0	7042.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16387.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1116.0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Succiniclasticum|s__Succiniclasticum_ruminis|t__SGB5732	2|1239|909932|1843488|909930|40840|40841|	0	0	0	0	0	412.0	0	0	0	0	0	0	0	0	0	8522.0	0	7042.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16387.0	0	0	0	0	0	0	1074.0	0	0	0	0	0	0	0	0	0	0	1116.0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__GGB24834	2|1239|909932|909929|1843491|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
